,average_age_total,member_1,member_2,member_over2,household_1,household_2,household_over2,population_foreign_total,population_community6+_total,population_GroupFacility_total,population_total,population_under15,population_15to19,population_20s,population_30s,population_40s,population_50s,population_over60,drivers_total,drivers_15to19,drivers_20s,drivers_30s,drivers_40s,drivers_50s,drivers_60s,drivers_70s,drivers_over80,vehicle_total,parkinglot_rate
102,1.9456099588181758e-05,0.0014635361095372318,0.0011874144151475799,0.0024076353682424448,0.0009709823939675719,0.0011787571343003795,0.0024267725153783613,0.0001362382617533102,3.6451708830317106e-06,0.00024240386372160875,0.01279637238488282,0.0016075203594169843,0.0005966689089162531,0.0017476316152335157,0.0018977670909783844,0.002045852158101548,0.0021016688372479707,0.0027992634149881642,0.9182882593288259,0.004395620438575864,0.11677396053064161,0.17485201256362548,0.20458521581015476,0.21016688372479708,0.15641747211541335,0.041281104603973745,0.009815989541644018,0.004288999190247187,6.347153800078967e-05
103,3.163339703561881e-05,0.0038759378551993756,0.0014299379259569873,0.0015274798782723858,0.002540832382882359,0.001442130669996412,0.0016561810653552033,0.003514219782029773,3.319135877398976e-05,3.2513984105132825e-05,0.011892667061121187,0.000716662399650636,0.0003356391484186107,0.0018912300754485593,0.0018014779318250155,0.0015999589678400777,0.002025350259882232,0.003522348278056056,0.9211055900810292,0.0024724175413278087,0.126368986097943,0.16597982460868993,0.15999589678400777,0.20253502598822323,0.19356590799788856,0.06027144328555226,0.009916087777396655,0.0033320059961072577,9.435829137177089e-05
104,3.4134904700166496e-05,0.003450560049781536,0.0014889614538896154,0.0015244864678309652,0.0025346325164241276,0.0014843277564190046,0.0016534577140963002,0.0003575669881488029,0.0,1.390109241183251e-05,0.01191400847985223,0.0008286595643275713,0.0003100715890750418,0.0021716595478929453,0.00228325442864349,0.001615615851419645,0.0018870732949062632,0.002817674203587273,0.9199078794846633,0.002284412853011142,0.14510655314091364,0.2103690928828202,0.1615615851419645,0.18870732949062632,0.15503270540587383,0.04941220526077042,0.007433995308683319,0.003730898746753492,0.00010757900960934826
105,2.4731925087683487e-05,0.002844454359054856,0.001442601305457785,0.0017567024135507904,0.002139283222687496,0.0014403375136877454,0.0018619687308576353,0.00022807702083149758,4.5275835400793565e-06,2.88633450680059e-05,0.012129962251815106,0.0010161595307765607,0.00039248489813062924,0.002152582999336479,0.0021839931101457796,0.0016718102221743025,0.0019519544537167127,0.002760977037534643,0.9198317952737173,0.0028914280382831793,0.143832273901241,0.20122335690734441,0.16718102221743025,0.19519544537167127,0.15565605831615825,0.046784086667582506,0.0070681238540063855,0.0029802818652572365,7.88365483916318e-05
106,3.368866580919331e-05,0.003214861251505876,0.0014897053979801523,0.001588179959576256,0.002327849786903379,0.0014867437570298936,0.0017762441599176867,0.00021619978936888892,0.0,1.3327384276164386e-05,0.01196688046463927,0.0008348125428541859,0.00037612840068286155,0.0019520915913393002,0.001989852513455099,0.0016474127785814309,0.0020764805112501675,0.0030901021264762257,0.9203987834450008,0.002770615108967063,0.1304358503210584,0.1833359405643427,0.1647412778581431,0.20764805112501677,0.17005668295362,0.05269943906890424,0.008710926444948554,0.0029542368478831056,0.00010313914609276106
107,1.933550061274374e-05,0.002221265680413894,0.001409511656867986,0.001923439995594508,0.0015784340042690804,0.0014179367116012075,0.00202917443249644,0.00015333599614463444,1.8113867676426596e-05,6.7400437865773386e-06,0.012056253323240214,0.0009202266032361373,0.00045179356006901225,0.0018471932502588518,0.0017958004163861996,0.0016753221337011297,0.0021894610987959824,0.0031764562607929014,0.9198394719711457,0.003328317872359222,0.12342663058896085,0.16545712238932048,0.16753221337011298,0.21894610987959823,0.17916089516564218,0.05390518519409891,0.008082997511052873,0.003147179195594956,5.868050621688896e-05
108,1.9542266969278946e-05,0.00788380349674388,0.0010766682934017834,0.0006795020051312625,0.006691777886191907,0.0012826258779028094,0.0007806371872903341,0.001275251437537044,8.322582698506936e-05,0.0009207515542398813,0.011853359396487443,0.0003202614101703935,0.0002415129219788247,0.005194503119071276,0.0023229487152161767,0.001093260784224756,0.0010484873962897504,0.0016323850495362656,0.8958443819045079,0.0017793471111111664,0.34708857072956806,0.2140262757526545,0.1093260784224756,0.10484873962897505,0.08386108234800603,0.0296731677946197,0.005241120117097722,0.0021354272316295646,7.337568163936813e-05
109,6.330594555582058e-05,0.005801726135417807,0.0012964530100285756,0.0009627779219947714,0.003757471643511101,0.0015404446751916341,0.0011658844973196957,0.009439180257145997,9.232117060223835e-05,0.000784729950119026,0.011588944658312405,0.00047809177633302,0.0002037660122577975,0.0020310657532492437,0.0016499112060485738,0.0013920713652951797,0.0022420855717686454,0.003591952973359945,0.9199633196910504,0.0015008784592192464,0.13571212078529038,0.15201603951364567,0.13920713652951797,0.22420855717686455,0.19589365415315807,0.06068138656298552,0.01074354651036905,0.0036519617342513997,0.0001721130394798872
110,1.6594247338868117e-05,0.001968231588338596,0.0014476923947727772,0.002056148130531275,0.001315451262557956,0.0014718694438757638,0.002121719218249981,0.00046339344114057767,2.9305514064226255e-06,0.0001586160948726246,0.012377550183951763,0.0011859575222866563,0.0004752988062291696,0.0016513657175191495,0.0018398368048447046,0.0017660235412954347,0.0020942452988147687,0.0033648224929618783,0.9203601830468705,0.0035016426117492347,0.1103418541924763,0.16951444923418454,0.17660235412954348,0.2094245298814769,0.18193156186212303,0.05971950919793187,0.009324281937385189,0.004037933519124575,4.780461981726908e-05
111,1.8431000292052793e-05,0.0013979513047602651,0.0014219917399238122,0.0022129220568045125,0.0009507992107182886,0.0014107728701808237,0.002333524906541641,0.00022758278621491274,0.0,3.405728314835842e-05,0.012449539686402573,0.001255111052496856,0.00048341308374699336,0.0015039295564395687,0.0017543507560598512,0.0018927835952099435,0.0019426674981743036,0.003617284144275057,0.9204469593025523,0.0035611897955601136,0.10049022100538514,0.16163786919170603,0.18927835952099434,0.19426674981743036,0.19560700407779813,0.06643694459622065,0.00916862129745748,0.003725466102511019,5.228794648071499e-05
112,2.812259735737882e-05,0.0017516532328367364,0.0015178991650585236,0.0020497046920089565,0.0011176929718958249,0.0015413346628563394,0.0021921204093956824,0.00030466147137160393,0.0,4.386644459591141e-05,0.012237536221859396,0.0010756292578997457,0.000448879919358162,0.0015392314771565353,0.0016119416113497583,0.001864023440226263,0.0020451978655093763,0.003652632650359555,0.9196810428102807,0.0033068088302917876,0.10284878527141393,0.14851735955695738,0.1864023440226263,0.20451978655093764,0.2021053293675627,0.061703862971048865,0.01027676623944215,0.003414371756081762,7.841878109269094e-05
113,2.508415341028476e-05,0.0018321377248569223,0.0012729931598523367,0.002136573155012581,0.0012243718933301988,0.0013707882072889095,0.002268071580379272,0.00022542587205718465,2.320560447647489e-05,0.00029559519987890635,0.012468316033770728,0.0011834858283002194,0.0005690898240659318,0.001746497994050884,0.0015594718722583422,0.0018622497592371099,0.002123036552401304,0.0034244842034569373,0.9202270857448884,0.004192479208749797,0.11669822234023074,0.14368302526001725,0.18622497592371098,0.2123036552401304,0.18758968647268462,0.06047380526569356,0.009061236033671148,0.004359891069615794,7.210312819476127e-05
114,2.1467663785380492e-05,0.0018669367872744653,0.001366805842754793,0.0021486412836721437,0.001366805842754793,0.0014010228614520152,0.0022362930986910556,0.0003824806473552507,2.8123577011415495e-06,3.7498102681887325e-05,0.012560223856439921,0.001295793810800969,0.000535988505209227,0.0016442918026007593,0.0014980492021413987,0.0019538855128680916,0.002190826649189267,0.0034413883736302093,0.9196353435578845,0.0039485502124027355,0.10986897213164634,0.1380234850777744,0.19538855128680915,0.21908266491892672,0.1811261479317533,0.06184608947952029,0.010350882519051472,0.004101354980831426,6.11687799998287e-05
115,2.4873025437387528e-05,0.0014524394415992717,0.00124304608876871,0.0023680814729074794,0.0011026436094141137,0.0012581756662853692,0.0024279945998734493,6.172867626796905e-05,3.631098603998179e-06,0.0,0.012639249057416996,0.0017287055270534665,0.0005443621990493937,0.0016636483437318325,0.002284263613465188,0.0021647399510835814,0.00178801347091877,0.002465515952114764,0.9158659490554542,0.004010548408115989,0.11116245266280025,0.21046210618633848,0.21647399510835813,0.178801347091877,0.15560165292783198,0.03367843955208311,0.005675407118049154,0.01048358685284341,7.89763946369604e-05
116,2.473176229285485e-05,0.0032839127314418515,0.001513745696165942,0.00157089680330485,0.0022167548901755175,0.0016381631506453345,0.0018040530899511912,0.006224918820050255,2.8322672564414552e-05,2.4276576483783903e-05,0.012022721622588939,0.0007363894866747783,0.0003919655578110942,0.0016118635261212354,0.0014335824175684474,0.0016690146332601432,0.002298182573798209,0.00388172342735503,0.920102479215813,0.0028873953155400477,0.10770202004628712,0.13208379502816742,0.16690146332601433,0.22981825737982095,0.19436231742525456,0.07409666328659918,0.01225056740812945,0.0054242975580954655,6.600194231528748e-05
117,2.1853063324925973e-05,0.00421444572660188,0.0012379966534545328,0.0015065213230839299,0.0031939489015227894,0.0013529313968851577,0.0016590804444088848,0.0012735594216012284,3.6593573020512835e-05,1.8039085291802102e-05,0.012082063926012139,0.0010094156726855549,0.0003553699802485014,0.0021445895399768156,0.0025272758493814747,0.00203377801604146,0.0015505882314396178,0.0024610466362387155,0.9172323390273877,0.002618244379495848,0.14329837033858064,0.2328521207636399,0.20337780160414598,0.1550588231439618,0.12716524325846665,0.04536108387476557,0.0075006516643313145,0.004910239016428532,6.72600180165764e-05
118,2.9426324797021515e-05,0.0034042579499554263,0.0015534647299094274,0.001550399487743071,0.0023075143028331037,0.0016858831914960241,0.0017851970376859718,0.004057767579822612,5.885264959404303e-05,3.616985756300561e-05,0.012081651998693781,0.0007617126783395674,0.0003678290599627689,0.0017156160405096814,0.001756996809755493,0.0016981441601614498,0.0020782341887896445,0.003703119061175176,0.9221272227283638,0.0027096740750590645,0.11463453958583021,0.1618815692896146,0.169814416016145,0.20782341887896444,0.18075120006570464,0.0724512899408666,0.012061114876179193,0.004036310884658118,8.000282054190224e-05
119,1.817533322903833e-05,0.0034227419004822647,0.0013262967819438801,0.0017316820945178228,0.0022405076676349097,0.0014523515124033395,0.001849361095378647,0.0018259090525024684,1.0050875518362213e-05,0.00013066138173870875,0.012158209085378822,0.0010335650324715807,0.0003551309349821315,0.0021050302413769856,0.002290762045226721,0.0016904316262445446,0.0018629716559764292,0.0028203175491004298,0.9199537046903338,0.0026161591401336975,0.14065488350932032,0.21106042894248775,0.16904316262445446,0.18629716559764292,0.15268494393184,0.04968357161966407,0.007913389324790516,0.0043227140458556145,5.465163563109453e-05
120,2.3926164474548657e-05,0.00171338802550631,0.00147623906636564,0.00209895314838535,0.0011017655429118875,0.0015216618068691983,0.0021760661729611584,0.00021179673188287003,2.4824055856595738e-05,0.0002091558748768492,0.012439492841160485,0.0012311675362069077,0.0005625025422824353,0.0015842501179118918,0.0017173493110153413,0.0019494806418445716,0.0020469282653667402,0.0033478144265325976,0.9198664813655804,0.004144032813847876,0.10585716857214109,0.15822906020134245,0.19494806418445718,0.204692826536674,0.1840444937779984,0.05931153566962287,0.00863929960949652,0.004292448977586246,6.892636785714348e-05
121,1.4605022195111072e-05,0.001256535530234556,0.001171639342105339,0.0025519218584265503,0.0008360116153063578,0.0011820715008161325,0.0025601956394730417,9.928537255789793e-05,0.0,1.0791888321510643e-05,0.012927063425921525,0.0019517130029452,0.0005922948040455758,0.0015387434098420593,0.002211257917077531,0.002341120306546376,0.0018243687207513744,0.002467565264713409,0.9154168906575904,0.00436352017799747,0.10281647841669621,0.20373538313686013,0.23411203065463757,0.18243687207513742,0.14110969547752314,0.040457350398900534,0.006385560319837848,0.004562450652723983,4.69447141985713e-05
122,2.3950878253594727e-05,0.003582811332377143,0.0014425084761390539,0.0016012717010091236,0.002522753098966333,0.0015199805652509092,0.0017114784756611997,0.00046592369085580635,1.5821764677773284e-05,0.0002225958616735,0.012209492128409941,0.0009313018036192757,0.0003750849384816942,0.0021694912841781194,0.002381721162097216,0.001686927461506034,0.0016331880194108386,0.003031777459116763,0.9207737831714484,0.0027633530376869543,0.14496228144631285,0.2194413291436074,0.16869274615060342,0.16331880194108386,0.15627266087855138,0.056068514971382155,0.009254095602220359,0.0037666711494947153,7.119794104997978e-05
123,1.4912056141158077e-05,0.0016216009908752494,0.0014111980069657587,0.002300814506893751,0.0011092118472121693,0.0014489888341728031,0.0023307748023371736,0.0002706640326991021,2.042747416596997e-06,0.00011337248162113333,0.01309401094038675,0.001799149787167805,0.0005937585824241938,0.0015415933837252004,0.0017116521061569005,0.0022240412498199806,0.001917629137330431,0.0033061866937622395,0.9197500884439228,0.004374203134739703,0.10300690031351464,0.1577038455982186,0.22240412498199805,0.1917629137330431,0.16729522563494703,0.06319068904291428,0.010012186004547414,0.004841311377334883,4.442975631098468e-05
124,3.0423799405614296e-05,0.00131973508232462,0.0011223915186125274,0.0027068958822508717,0.0011166356646709246,0.0011561043774133432,0.0026509818725324458,5.673627456722666e-05,0.0,0.00015458579157447263,0.0134053838299927,0.0028339358013905317,0.00041976620531259724,0.001334124717178627,0.0030617031645082384,0.0023015193117922814,0.0014603423714694861,0.0019939922583409367,0.9067122710370349,0.003092538096338253,0.08914419905299628,0.2820919348834022,0.23015193117922814,0.14603423714694863,0.12213182025717019,0.029508618628899464,0.004556991792051741,0.0025843784197796143,0.00010730556276845042
125,2.0359708429599078e-05,0.006592523860389193,0.0010762996480931267,0.0009154328160567882,0.004913979009860025,0.0011758360004156109,0.0010104447887282506,0.002111879879327055,7.791987176760141e-05,9.450926382134881e-05,0.0115577791729608,0.0004780761164579932,0.00019681051481945777,0.0033420084355549303,0.0028053667380587076,0.0013545489966309808,0.0014136172865193237,0.0019673510849194074,0.911363890623969,0.0014498123237274999,0.22330779560009326,0.25847378779208696,0.13545489966309807,0.14136172865193236,0.11385903017106976,0.032921899885086765,0.004534936536874402,0.010106458722682959,7.419982627676108e-05
126,1.173517904869273e-05,0.0035797965267135388,0.0013314042510074822,0.0018112993749069216,0.0025463070868214205,0.001256854683620859,0.0017784181968960918,0.0007865971463797664,2.1542840765716127e-05,5.640822779444091e-05,0.012232932053753224,0.0012440990542201063,0.0003295204261861184,0.002166614518325674,0.002516260493121869,0.0017812527812073702,0.0017649539214175192,0.0024302308592745684,0.9175220603828194,0.002427538004178854,0.14476987415463025,0.23183696585985875,0.178125278120737,0.17649539214175192,0.13639792939126938,0.04106859133552651,0.006400491374866712,0.005021182648998624,4.183846443446974e-05
127,2.9838761544098135e-05,0.002946657914204272,0.0015118305849009723,0.0016818794410124994,0.002059195393441095,0.0014675537129323105,0.0018686123358368553,0.0016132182047712412,0.0,2.7592833255832686e-05,0.01195186780945376,0.0008887459083564713,0.000406192173277723,0.0017900048457475646,0.0016029511040248849,0.0016093680419913576,0.0023556579274921345,0.003298947808563624,0.9185596438425003,0.002992218173766228,0.11960530675708499,0.14768903576735284,0.16093680419913575,0.23556579274921347,0.18805029218887293,0.055636777250708404,0.008083416756365683,0.0033541334750752895,9.47140043851373e-05
128,2.296442666938088e-05,0.003259067879695541,0.0015114948070751985,0.0016055301749024046,0.002184095148534005,0.0015035760392581705,0.00179162121860256,0.00291955070954047,2.1776611496826695e-05,0.00012769013104957472,0.011850436038182238,0.0007520354811233673,0.00037242954889459294,0.0019148570427550565,0.0017619258392887055,0.0015253526507549972,0.0022563539048643844,0.003267481570501133,0.9194223952397029,0.002743853048600164,0.1279479859266167,0.16233622501803743,0.15253526507549972,0.22563539048643844,0.18598958448749975,0.05359323073966763,0.00864086045734312,0.003682227034917969,7.305063311208228e-05
129,3.6946768673975343e-05,0.002908575406249123,0.0014377795724404448,0.001694048648774827,0.0020501526106750574,0.0014684375294252328,0.0018724936804555164,0.002310352194315182,0.0,0.0,0.011883102737449963,0.000826978737128129,0.0004044492017608578,0.0017557576134749773,0.0015478337770012225,0.0015427241175037577,0.0024467407978244313,0.0033586184927565884,0.9179039487333212,0.00297932453775248,0.1173169959603278,0.14261059657423908,0.1542724117503758,0.2446740797824431,0.18974052357593096,0.05834366434497396,0.007966352207278003,0.0035091569225665096,0.00011602857566550555
130,1.7073738674172157e-05,0.002783988655430517,0.0014285276550093386,0.0018173466383534776,0.0019701901505021803,0.001443812006224209,0.0019686989942860954,0.0011120297481453177,2.2740132295294798e-05,0.00018527615984854942,0.01223717348730077,0.0010315073124767327,0.0004546162513788853,0.0018160418766644032,0.0017606827021422512,0.0017806269165323869,0.0021420459044059655,0.003251652523700145,0.9205227920478575,0.003349136861326696,0.12134507381823324,0.16222139359166068,0.17806269165323868,0.21420459044059656,0.1742151358266856,0.057784912896668206,0.009339856959447801,0.00436275029921041,5.502366437353298e-05
131,2.7142188201328378e-05,0.0013067795246599822,0.0013247544837337096,0.0023211663817206654,0.0009538711615124676,0.001361303567183622,0.002373293763034475,4.733405889414883e-05,3.594991814745481e-06,0.00010485392793007652,0.012795774199284082,0.0015347619222450914,0.0006243302451607985,0.0014406929697592516,0.001441292135061709,0.0020269762182139935,0.002216312453790589,0.0035114082550526484,0.9181746902879523,0.004599192861664385,0.09626489331934711,0.1327942043142784,0.20269762182139936,0.2216312453790589,0.18939195794972388,0.06012743643222308,0.010668138210257215,0.004294217722713477,8.843679864273882e-05
132,5.3388072241521946e-05,0.0017792301062917253,0.0015256926084083469,0.001980273056155197,0.0012755058263560265,0.0015323940400704626,0.002070742383593759,0.00018652318126222104,0.0,0.0002356670134510697,0.012099434865949943,0.0009208884009024027,0.0004283331737368968,0.0015664596510195508,0.0015396539243710881,0.0016513444520730167,0.002185783627126746,0.003806971636720242,0.9193705266309334,0.003155257407579488,0.10466854422530851,0.1418570223289427,0.1651344452073017,0.21857836271267458,0.20959397666433144,0.06612637692592693,0.01025654115886812,0.0048473689022637085,0.00016485521888804684
133,2.830910446259558e-05,0.0021159549782361333,0.001482312895371228,0.0019569421361483623,0.0014558107550232662,0.0014618339687387121,0.00208403194554427,0.0005938888723429626,3.6139282292675206e-06,2.3490533490238884e-05,0.012197308934463654,0.0010314753487701048,0.0004755327228344513,0.0015904295815634814,0.0015262823554939829,0.0017030636780423192,0.0022824968374682117,0.0035880284102911037,0.9188791985376744,0.0035031010969033168,0.10626996886709762,0.14062457293588623,0.17030636780423192,0.22824968374682117,0.19833238122220154,0.061968629668621725,0.009624493195910952,0.0037608946439243998,8.8902634439981e-05
134,3.09697115004299e-05,0.0026937196982144756,0.0015646156330946354,0.0017891460414727522,0.0018775387597135627,0.0015620348238029331,0.0019414137896831992,0.0005535835930701844,0.0,5.8713411386231685e-05,0.012388529802494885,0.0009658678774196575,0.0005158392571790355,0.0016126832061525943,0.0014300909487646432,0.0017701125729464465,0.002225948014093399,0.003867987925939109,0.9205708031363412,0.003800241682031919,0.10775717555877705,0.13176192798322486,0.17701125729464465,0.2225948014093399,0.19275548437867568,0.07164584674695287,0.01324406808269426,0.003488608960058843,9.523186286382193e-05
135,1.4902000858960512e-05,0.003071767643121928,0.0012966763643339847,0.00185263562714905,0.0024800705501926137,0.0013748950113764923,0.0019622091628767008,0.00015070575529310744,1.247452560591717e-05,5.52924918748761e-05,0.012395801234863611,0.0010746635234827292,0.0004752119957173041,0.0022403573689545836,0.0017533451463127632,0.001781497116261252,0.001904893774957622,0.0031658323091773573,0.9215525447930646,0.0035009587538336186,0.14969734161507234,0.16154544374596805,0.1781497116261252,0.1904893774957622,0.17632000215414378,0.05302752260405039,0.008822186798109043,0.003739997636390248,4.072764035661606e-05
136,1.3373962934434125e-05,0.0020864037764135594,0.0012020176980531848,0.002505979084160512,0.0015678349194950595,0.0011738274820639364,0.0023417546863626812,0.000124889212696554,4.162973756551799e-05,0.00039597419668618687,0.013033057996889728,0.0016347047341672301,0.0007470407237150827,0.0021831027731208648,0.0017495962539838762,0.002127377927560723,0.0019888852966833104,0.0026023502876586406,0.9191069184560623,0.005503320188877807,0.1458715838092026,0.16119984985675181,0.21273779275607227,0.19888852966833104,0.1452228810482407,0.04182444673176931,0.007858514396816759,0.003973509281647316,3.959741966861869e-05
137,2.9835707870634174e-05,0.0014779083201035066,0.0014897038325174783,0.002341062287337667,0.000992904603787849,0.0013648101716636609,0.0019774829635187765,2.4284878499353395e-05,4.1631220284605825e-06,0.0,0.01247583593878925,0.0013117303658007884,0.0006175297675549864,0.0017717553499456827,0.0019275254991772495,0.001945565694633912,0.0021721089183493088,0.0027296203433273217,0.9179919983003864,0.0045495985234360065,0.11838600726966217,0.17759392875842855,0.1945565694633912,0.21721089183493086,0.1576546558031166,0.039224935752155604,0.008815410895265283,0.00371558641040107,8.381752350633972e-05
138,1.487035100022861e-05,0.0015697207880021541,0.0013226441867675864,0.002207675186957017,0.0011288393924129587,0.0013494435006581084,0.0022730393671778018,2.4184746681690484e-05,1.960925406623553e-06,0.000157854495233196,0.012486192526675472,0.0012221467596781293,0.0005840289502727148,0.0016844349242896319,0.0015618770863756598,0.001811078023467403,0.0022401938666168574,0.003382432915975077,0.919069397039404,0.004302597163033179,0.11255123556397206,0.14390447189047606,0.18110780234674032,0.22401938666168572,0.18894660165971797,0.05388459606950971,0.010352705684269048,0.0045003238082010535,3.9479964853354195e-05
139,2.777786515264472e-05,0.0020642040237876433,0.0011104973202135078,0.0021679080536908505,0.0014907454298586,0.001200621060486533,0.0022228464981038586,8.827188259618212e-05,3.765443942914062e-05,6.358044690494236e-05,0.012374421639610942,0.001047842802146987,0.0006592613329561013,0.0019879692160909407,0.0014067945485083848,0.0018231538828519152,0.0023802544006355122,0.003069145456421101,0.9182356043459927,0.004856805400466859,0.13283313387405477,0.12961583980348623,0.18231538828519153,0.23802544006355122,0.1726381973519024,0.04878101763750554,0.009169781929834163,0.003798777381097236,7.456813578754405e-05
140,2.289324584395506e-05,0.0022979274742742366,0.0014648809710171662,0.0019566795090845933,0.0015652480196023555,0.0015814979227066243,0.002055134804363398,3.488949784151815e-05,1.624990310426873e-05,0.0,0.01252007240351246,0.0010770340189843995,0.0005486731989323676,0.0015057446979411361,0.0013671425832282558,0.001814492856922242,0.0022188286812225757,0.003988156366281482,0.9200221978693623,0.004041924428023548,0.10061127507007983,0.12596255772771883,0.1814492856922242,0.22188286812225758,0.19909142314186748,0.07311882870929012,0.013864034977900803,0.003859829925590419,5.77349498528136e-05
141,2.4350157588181557e-05,0.0022044663944194155,0.0014687807821807386,0.0019951586568529188,0.001569808031748726,0.0015107459473859026,0.0021132828255785653,4.5073695961102035e-05,1.0361769186460237e-05,6.11344382001154e-05,0.012435936333359916,0.0009828138073357535,0.0005978740820587557,0.0017438857540812579,0.0013421081538762623,0.0018322198363958314,0.0022889148132890663,0.003648119886322988,0.9199458451507433,0.004404788081164247,0.11652379347479792,0.12365579920583851,0.18322198363958314,0.22889148132890663,0.18466019720266383,0.06622310304758602,0.012364699170203,0.003060348529221031,6.258508588621983e-05
142,1.6749903005309977e-05,0.0017999376139424326,0.0013442474120889648,0.0022262284479343864,0.0013632022676838883,0.0014103959897773714,0.002272261668664915,3.326770573802906e-05,1.160501362954502e-05,0.00010831346054242019,0.01266590529217926,0.0014591370470214606,0.0005992055370721745,0.0017343692869355033,0.0018658927747370135,0.002065499009165188,0.002154470780325033,0.002787330856922888,0.9181728181843083,0.004414547184678925,0.11588766610463656,0.17191512457292932,0.20654990091651879,0.2154470780325033,0.1506206982302895,0.04321977859293921,0.010118024549812652,0.003477635750986991,4.672952154830128e-05
143,2.3061380077988683e-05,0.0014567485633422556,0.0014567485633422556,0.002362649805514732,0.0011153944720888587,0.001405945028021934,0.0024665401811135917,7.42074111420428e-06,0.0,0.0,0.012892966859690382,0.0019122679025064876,0.0005665450427575191,0.0015146874266570045,0.0026897332407792743,0.0021816978875760585,0.0017061996300274302,0.0023218357293866084,0.913289446191026,0.00417388146362013,0.10120920475167396,0.24782021611876837,0.21816978875760581,0.170619963002743,0.1256474177194673,0.03803243986277604,0.007616534514371362,0.003726924518049211,6.895580973814438e-05
144,2.710591991872398e-05,0.0014478976680567265,0.0013957708989822573,0.002280086204927958,0.0010823970284286838,0.0014478976680567265,0.0023720746209417273,1.9624195416270754e-05,0.0,0.0,0.012670791049789944,0.0013635749533774382,0.0006984987055978872,0.0016511920674471565,0.0016790952203046665,0.0020633001711888423,0.0021923905816614983,0.0030227393502124545,0.9184399420062754,0.005145831991810247,0.11033029291080797,0.1547042782836367,0.2063300171188842,0.21923905816614983,0.1646089776638926,0.047712551618021785,0.01036893425307206,0.003558111931412591,7.408133769642209e-05
145,2.59955380797957e-05,0.002692560066442839,0.0012876456528858804,0.0019646850002085596,0.0019872144665443823,0.0014684590621964594,0.0020761769746396835,0.0002830625257577754,2.252946633582294e-05,0.00040379735817282653,0.012560466321533287,0.001098744742839365,0.0005193330829719186,0.002173804662094916,0.0015143845128040984,0.0018973854405130884,0.00198374839480041,0.003373065485509491,0.9220888865856813,0.003825965526721932,0.1452503578601705,0.13952845108949544,0.18973854405130886,0.19837483948004098,0.17174558794972225,0.06314605038894373,0.010479090239277645,0.0039888708986886515,6.978357777865158e-05
146,2.1940816424731565e-05,0.002055606553737111,0.0014918819526326006,0.0020214556027988296,0.001651876818672221,0.0015419388259256981,0.002132329238036812,3.227966595536201e-05,0.0,7.485139931678146e-06,0.012533632904972192,0.0012224169150921874,0.0005309771139034186,0.0014755082090320546,0.001458198822940049,0.0019435633653848037,0.0021173589581734557,0.0037856095204462227,0.9195840593788444,0.003911921256793291,0.09859098843134444,0.13435218009742825,0.19435633653848036,0.21173589581734556,0.19799505018776742,0.0663295675045659,0.012312119545119092,0.0036728646002253205,5.6512806484170004e-05
147,1.912059591928535e-05,0.0018195945657105467,0.001489063476515023,0.0021225116651758112,0.0014053847197566627,0.0015463834248945,0.0021798316135552883,4.058419702780479e-05,2.510362702750812e-06,0.0,0.01254407322875391,0.0013486923620528737,0.00043701230717053713,0.0014622862743523478,0.0018898847213875693,0.0018957422343606545,0.001962476042875447,0.0035479792865544804,0.9202378813360139,0.003219540166277916,0.09770750032889951,0.17412545136333696,0.18957422343606548,0.1962476042875447,0.18631200710384077,0.06138004165739251,0.011671512992656107,0.003711989649800867,5.0541969082049676e-05
148,1.9784710617234665e-05,0.0007637103321160531,0.0007478210567498802,0.0030722682756400147,0.0005484362787679039,0.0008052274709760532,0.0030758561765291507,3.792923797086438e-05,0.0,1.4864160826419824e-05,0.013815468652252413,0.002458993502232728,0.001414658064859266,0.0014958983921346985,0.0010017931839737086,0.003286004657178534,0.002300100748570999,0.001858020103302478,0.8992448258749682,0.010421826968399803,0.09995379319862517,0.09230080060209847,0.32860046571785345,0.23001007485709987,0.10385947959508446,0.027707820894986305,0.006390564040820772,0.004356736793950639,6.191691820108672e-05
149,1.721631272115671e-05,0.00201153176374289,0.0015387310896586512,0.0020840994474707764,0.001525032088138591,0.00159278660917024,0.002198504622327495,2.2214597059557042e-05,4.813162696237359e-06,0.0001044086061799181,0.012778021350299373,0.0012153235807999332,0.0006555157348990957,0.0015483574150511258,0.0015455805904186811,0.002073362392225324,0.002062440215337708,0.0036774414215675053,0.9210197857922252,0.004829083157463375,0.10345893215562203,0.14240297201744717,0.2073362392225324,0.20624402153377083,0.17315056605086437,0.06912960458963556,0.014468367064889501,0.003177427866085309,4.4725388746574844e-05
150,2.934787215486975e-05,0.001805183120948334,0.0012805176603240761,0.0022617769306225656,0.0013363877889340033,0.0013691392436363742,0.002345261030844296,1.6696820044346028e-05,7.706224635852012e-06,0.0001310058188094842,0.012944209739379257,0.0013489104039672627,0.0008014473621286093,0.001623765749312651,0.001240702166372174,0.0021763662742418726,0.00228393232645064,0.0034690854569060475,0.918648121688351,0.005904252441835283,0.10849722101893312,0.11431285187745611,0.21763662742418727,0.22839323264506403,0.16331673433683905,0.06798752466441806,0.01259967727961804,0.003706051864458497,7.757599466757693e-05
